ownerId	ownerName	teamName	appearanceRank	playerId	playerName	seasons	appearances	leagueApps	cupApps	goals	assists	saves	tackles	interceptions	clearances	blocks	averageRating	yellowCards	redCards
P-A927135074	Akira	芋泥暖香柑	21	s4-dlc2-20260803-047	保罗·富特雷	8	57	41	16	54	13	3	60	7	13	0	7.41	2	0
P-A927135074	Akira	芋泥暖香柑	22	s4-fc26-224293	鲁本内维斯	9	51	40	11	3	10	0	72	20	18	8	6.62	3	0
P-A927135074	Akira	芋泥暖香柑	23	s4-dlc2-20260803-055	保莱塔	7	47	35	12	16	14	0	6	10	16	0	6.98	2	0
P-A927135074	Akira	芋泥暖香柑	24	s4-fc26-218667	贝尔纳多席尔瓦	10	46	43	3	18	13	0	130	4	5	2	6.92	0	0
P-A927135074	Akira	芋泥暖香柑	25	s4-fc26-272834	若昂内维斯	9	46	39	7	8	12	0	134	5	2	1	6.75	1	0
P-A927135074	Akira	芋泥暖香柑	26	legend-maradona	马拉多纳	6	45	45	0	29	11	0	25	0	0	0	6.79	3	0
P-A927135074	Akira	芋泥暖香柑	27	legend-beckenbauer	贝肯鲍尔	6	42	42	0	2	17	0	58	0	0	0	6.39	1	0
P-A927135074	Akira	芋泥暖香柑	28	legend-kroos	克罗斯	6	41	41	0	14	9	0	53	0	0	0	6.58	3	0
P-A927135074	Akira	芋泥暖香柑	29	legend-zidane	齐达内	5	38	38	0	9	12	0	35	0	0	0	6.46	0	0
P-A927135074	Akira	芋泥暖香柑	30	s4-fc26-231866	罗德里	6	37	37	0	8	8	0	29	0	0	0	6.39	6	1
P-A927135074	Akira	芋泥暖香柑	31	legend-ronaldo-nazario	大罗	4	33	33	0	25	4	0	30	0	0	0	6.68	3	0
P-A927135074	Akira	芋泥暖香柑	32	s4-dlc2-20260803-045	德科	7	31	23	8	2	8	0	65	4	7	4	6.74	2	0
P-A927135074	Akira	芋泥暖香柑	33	s4-retired-fabio-cannavaro	卡纳瓦罗	5	29	29	0	1	4	0	36	0	0	0	6.3	2	0
P-A927135074	Akira	芋泥暖香柑	34	s4-retired-roberto-carlos	罗伯特卡洛斯	5	28	28	0	3	4	0	52	0	0	0	6.38	2	0
P-A927135074	Akira	芋泥暖香柑	35	legend-pele	贝利	4	25	25	0	19	7	0	14	0	0	0	6.99	0	0
P-A927135074	Akira	芋泥暖香柑	36	s4-retired-cafu	卡福	2	23	23	0	2	11	0	24	0	0	0	6.41	0	0
P-A927135074	Akira	芋泥暖香柑	37	s4-fc26-177683	索默	3	23	23	0	0	0	69	11	0	0	0	6.3	1	0
P-A927135074	Akira	芋泥暖香柑	38	s4-fc26-253149	弗林鹏	3	21	21	0	5	8	0	25	0	0	0	6.48	1	0
P-A927135074	Akira	芋泥暖香柑	39	s4-fc26-234396	阿方索戴维斯	2	21	21	0	2	5	0	12	0	0	0	6.27	0	0
P-A927135074	Akira	芋泥暖香柑	40	s4-dlc2-20260803-052	穆蒂尼奥	7	19	14	5	3	3	0	58	4	3	0	6.74	0	0
P-A927135074	Akira	芋泥暖香柑	41	s4-fc26-256197	因卡皮耶	3	19	19	0	2	6	0	18	0	0	0	6.22	3	1
P-A927135074	Akira	芋泥暖香柑	42	s4-retired-claude-makelele	马克莱莱	3	18	18	0	2	3	0	16	0	0	0	6.19	1	0
P-A927135074	Akira	芋泥暖香柑	43	s4-retired-paul-scholes	斯科尔斯	2	16	16	0	4	4	0	19	0	0	0	6.38	1	0
P-A927135074	Akira	芋泥暖香柑	44	s4-retired-carles-puyol	普约尔	3	16	16	0	0	6	0	18	0	0	0	6.25	0	0
P-A927135074	Akira	芋泥暖香柑	45	s4-fc26-193080	德赫亚	2	15	15	0	0	0	35	12	0	0	0	6.18	0	0
P-A927135074	Akira	芋泥暖香柑	46	s4-fc26-248550	维维安	2	14	14	0	1	2	0	12	0	0	0	6.15	1	0
P-A927135074	Akira	芋泥暖香柑	47	s4-dlc2-20260803-051	鲁伊·帕特里西奥	3	13	9	4	0	0	25	174	17	7	0	7.12	4	0
P-A927135074	Akira	芋泥暖香柑	48	s4-retired-gennaro-gattuso	加图索	2	12	12	0	4	1	0	10	0	0	0	6.3	2	0
P-A927135074	Akira	芋泥暖香柑	49	s4-fc26-247827	奥利赛	2	11	11	0	9	5	0	7	0	0	0	6.96	0	0
P-A927135074	Akira	芋泥暖香柑	50	s4-retired-gianluigi-buffon	布冯	4	11	11	0	0	0	55	4	0	0	0	6.78	0	0
P-A927135074	Akira	芋泥暖香柑	51	s4-fc26-233731	伊萨克	2	10	10	0	10	2	0	12	0	0	0	7.02	0	0
P-A927135074	Akira	芋泥暖香柑	52	legend-beckham	贝克汉姆	1	10	10	0	3	3	0	10	0	0	0	6.49	1	0
P-A927135074	Akira	芋泥暖香柑	53	legend-mbappe	姆巴佩	2	7	7	0	7	3	0	6	0	0	0	6.74	2	1
P-A927135074	Akira	芋泥暖香柑	54	s4-fc26-200104	孙兴慜	1	7	7	0	3	2	0	8	0	0	0	6.43	1	0
P-A927135074	Akira	芋泥暖香柑	55	s4-fc26-247851	吉马良斯	2	3	3	0	1	1	0	0	0	0	0	6.3	1	0
P-A927135074	Akira	芋泥暖香柑	56	s4-retired-ashley-cole	阿什利科尔	1	3	3	0	0	0	3	4	0	0	0	6	0	0
P-A927135074	Akira	芋泥暖香柑	57	s4-fc26-184392	达米安	1	3	3	0	0	1	0	0	0	0	0	6.17	0	0
P-A927135074	Akira	芋泥暖香柑	58	s4-fc26-241637	楚阿梅尼	1	2	2	0	1	2	0	4	0	0	0	7.25	0	0
P-A927135074	Akira	芋泥暖香柑	59	s4-dlc2-20260803-054	查拉纳	1	2	1	1	0	0	0	0	2	3	0	6.75	0	0
P-A927135074	Akira	芋泥暖香柑	60	s4-dlc2-20260803-064	罗伯托·巴乔	1	1	1	0	2	0	0	3	0	0	0	8.1	0	0
P-A927135074	Akira	芋泥暖香柑	61	s4-fc26-194765	格列兹曼	1	1	1	0	1	1	0	0	0	0	0	7.5	0	0
P-A927135074	Akira	芋泥暖香柑	62	s4-dlc2-20260803-001	阿尔弗雷多·迪斯蒂法诺	1	1	0	1	0	0	0	0	0	0	0	6.5	0	0
P-A927135074	Akira	芋泥暖香柑	63	s4-fc26-229668	埃尔莫索	1	1	1	0	0	0	0	1	0	0	0	6.1	0	0
P-A927135074	Akira	芋泥暖香柑	64	s4-dlc-20260731-048	迪迪	1	1	1	0	0	0	0	0	0	3	0	6.7	0	0
P-A927135074	Akira	芋泥暖香柑	65	s4-dlc2-20260803-050	费尔南多·戈麦斯	1	1	1	0	0	0	0	0	0	0	0	6.5	0	0
P-A927135074	Akira	芋泥暖香柑	66	s4-retired-johan-cruyff	克鲁伊夫	1	1	1	0	0	3	0	3	0	0	0	8	0	0
P-A927135074	Akira	芋泥暖香柑	67	s4-fc26-229880	万比萨卡	1	1	1	0	0	1	0	0	0	0	0	6.4	0	0
P-A927135074	Akira	芋泥暖香柑	68	s4-fc26-240091	维卡里奥	1	1	1	0	0	0	4	1	0	0	0	6.7	0	0
P-A927135074	Akira	芋泥暖香柑	69	s4-retired-yaya-toure	亚亚图雷	1	1	1	0	0	0	0	0	0	0	0	6.5	0	0
P-A3FCAA6528	AuI	九龙巴士集团	1	s4-fc26-239053	巴尔韦德	13	193	177	16	21	26	0	599	69	32	9	6.58	22	1
P-A3FCAA6528	AuI	九龙巴士集团	2	s4-fc26-256196	帕乔	13	189	174	15	1	13	0	1161	53	56	9	6.48	39	4
P-A3FCAA6528	AuI	九龙巴士集团	3	s4-fc26-203376	范戴克	13	188	171	17	2	12	0	1056	51	50	4	6.46	38	4
P-A3FCAA6528	AuI	九龙巴士集团	4	s4-fc26-192448	特尔施特根	13	182	166	16	0	0	656	32	0	0	0	6.79	1	0
P-A3FCAA6528	AuI	九龙巴士集团	5	s4-retired-andrea-pirlo	皮尔洛	12	178	164	14	6	21	0	582	60	41	9	6.5	18	4
P-A3FCAA6528	AuI	九龙巴士集团	6	s4-fc26-232656	特奥	13	171	155	16	4	13	0	828	55	111	5	6.52	26	3
P-A3FCAA6528	AuI	九龙巴士集团	7	s4-fc26-228702	弗朗基德容	13	155	131	24	12	18	0	502	36	35	2	6.55	14	3
P-A3FCAA6528	AuI	九龙巴士集团	8	s4-fc26-233096	邓弗里斯	11	143	127	16	3	15	0	757	56	106	9	6.62	17	1
P-A3FCAA6528	AuI	九龙巴士集团	9	s4-fc26-237383	巴斯托尼	11	141	125	16	3	5	0	888	34	66	10	6.56	10	2
P-A3FCAA6528	AuI	九龙巴士集团	10	s4-fc26-237678	柯纳特	13	130	112	18	3	10	0	647	25	18	7	6.43	17	3
P-A3FCAA6528	AuI	九龙巴士集团	11	legend-cristiano-ronaldo	C罗	8	107	94	13	86	17	0	190	5	18	0	7.24	2	0
P-A3FCAA6528	AuI	九龙巴士集团	12	s4-retired-javier-zanetti	萨内蒂	11	80	74	6	2	3	0	434	11	23	1	6.47	5	0
P-A3FCAA6528	AuI	九龙巴士集团	13	s4-fc26-257534	帕尔默	4	74	58	16	5	11	0	201	35	23	3	6.69	2	0
P-A3FCAA6528	AuI	九龙巴士集团	14	s4-retired-luis-figo	路易斯菲戈	11	73	68	5	7	5	0	228	12	3	2	6.48	2	1
P-A3FCAA6528	AuI	九龙巴士集团	15	s4-fc26-241651	哲凯赖什	6	70	70	0	38	13	0	78	0	0	0	6.7	7	1
P-A3FCAA6528	AuI	九龙巴士集团	16	s4-fc26-234396	阿方索戴维斯	11	70	55	15	1	2	0	281	23	36	5	6.52	4	0
P-A3FCAA6528	AuI	九龙巴士集团	17	s4-fc26-251805	廷伯	11	55	54	1	1	5	0	308	0	0	0	6.43	2	0
P-A3FCAA6528	AuI	九龙巴士集团	18	s4-retired-edwin-van-der-sar	范德萨	12	55	51	4	0	0	214	22	0	0	0	6.81	1	0
P-A3FCAA6528	AuI	九龙巴士集团	19	s4-fc26-231866	罗德里	10	51	43	8	10	3	0	180	15	14	7	6.7	5	0
P-A3FCAA6528	AuI	九龙巴士集团	20	s4-dlc-20260731-029	盖德·穆勒	5	42	25	17	34	11	0	50	3	12	0	7.3	1	0
P-A3FCAA6528	AuI	九龙巴士集团	21	s4-dlc-20260731-054	劳尔·冈萨雷斯	4	41	41	0	4	6	0	290	0	0	0	6.65	3	0
P-A3FCAA6528	AuI	九龙巴士集团	22	s4-retired-andres-iniesta	因涅斯塔	6	41	31	10	2	7	0	31	13	5	1	6.39	2	0
P-A3FCAA6528	AuI	九龙巴士集团	23	legend-kroos	克罗斯	6	40	25	15	1	3	0	137	28	16	7	6.67	2	0
P-A3FCAA6528	AuI	九龙巴士集团	24	legend-ronaldinho	罗纳尔迪尼奥	4	33	33	0	8	13	0	20	0	0	0	6.43	2	0
P-A3FCAA6528	AuI	九龙巴士集团	25	s4-retired-eusebio	尤西比奥	10	32	30	2	15	6	0	99	0	0	0	6.83	1	0
P-A3FCAA6528	AuI	九龙巴士集团	26	s4-fc26-246669	萨卡	8	32	30	2	14	3	0	42	19	9	1	6.88	2	0
P-A3FCAA6528	AuI	九龙巴士集团	27	legend-maradona	马拉多纳	4	30	30	0	24	6	0	34	0	0	0	6.91	0	0
P-A3FCAA6528	AuI	九龙巴士集团	28	s4-fc26-252145	努诺门德斯	3	30	30	0	4	5	0	24	0	0	0	6.26	2	0
P-A3FCAA6528	AuI	九龙巴士集团	29	s4-fc26-232580	加布里埃尔	2	27	27	0	2	4	0	23	0	0	0	6.13	4	1
P-A3FCAA6528	AuI	九龙巴士集团	30	s4-fc26-241486	孔德	2	22	22	0	0	4	0	31	0	0	0	6.2	3	0
P-A3FCAA6528	AuI	九龙巴士集团	31	s4-retired-paolo-maldini	保罗马尔蒂尼	2	21	9	12	0	0	0	58	35	30	2	6.97	2	0
P-A3FCAA6528	AuI	九龙巴士集团	32	legend-ronaldo-nazario	大罗	2	20	20	0	11	4	0	26	0	0	0	6.53	3	1
P-A3FCAA6528	AuI	九龙巴士集团	33	s4-fc26-241096	托纳利	6	20	19	1	3	0	0	67	0	0	0	6.35	2	2
P-A3FCAA6528	AuI	九龙巴士集团	34	s4-fc26-247635	克瓦拉茨赫利亚	2	19	10	9	14	3	0	7	14	14	5	7.13	1	0
P-A3FCAA6528	AuI	九龙巴士集团	35	s4-retired-iker-casillas	卡西利亚斯	2	19	7	12	0	0	61	0	0	0	0	6.87	0	0
P-A3FCAA6528	AuI	九龙巴士集团	36	legend-modric	莫德里奇	4	19	14	5	0	3	0	59	10	8	1	6.65	1	0
P-A3FCAA6528	AuI	九龙巴士集团	37	s4-retired-rio-ferdinand	费迪南德	2	17	6	11	0	0	0	45	18	23	3	6.83	3	1
P-A3FCAA6528	AuI	九龙巴士集团	38	s4-fc26-272834	若昂内维斯	2	16	16	0	5	3	0	11	0	0	0	6.34	3	0
P-A3FCAA6528	AuI	九龙巴士集团	39	s4-fc26-244669	尤尔曼	6	16	16	0	3	2	0	33	0	0	0	6.3	1	0
P-A3FCAA6528	AuI	九龙巴士集团	40	s4-fc26-212622	基米希	3	14	11	3	0	0	0	166	0	0	0	6.5	1	0
P-A3FCAA6528	AuI	九龙巴士集团	41	ydl-x-player-10	金典	3	12	3	9	0	2	4	17	16	14	1	6.72	3	1
P-A3FCAA6528	AuI	九龙巴士集团	42	s4-fc26-215441	吉拉西	4	10	10	0	9	4	0	12	0	0	0	7.04	1	0
P-A3FCAA6528	AuI	九龙巴士集团	43	s4-fc26-253163	阿劳霍	3	10	10	0	0	2	0	7	0	0	0	6.06	2	0
P-A3FCAA6528	AuI	九龙巴士集团	44	s4-fc26-246863	恩梅查	2	7	7	0	1	2	0	6	0	0	0	6.31	1	0
P-A3FCAA6528	AuI	九龙巴士集团	45	s4-fc26-200724	纳乔	2	7	7	0	1	0	0	8	0	0	0	6.27	0	0
P-A3FCAA6528	AuI	九龙巴士集团	46	s4-fc26-234577	迪奥戈科斯塔	1	7	7	0	0	0	12	5	0	0	0	6.19	1	0
P-A3FCAA6528	AuI	九龙巴士集团	47	s4-retired-kaka	卡卡	2	7	7	0	0	1	0	23	0	0	0	6.57	0	0
P-A3FCAA6528	AuI	九龙巴士集团	48	s4-fc26-165153	本泽马	1	2	2	0	1	0	0	0	0	0	0	6.4	0	0
P-A3FCAA6528	AuI	九龙巴士集团	49	s4-retired-oliver-kahn	卡恩	1	2	2	0	0	0	11	0	0	0	0	6.1	0	0
P-A3FCAA6528	AuI	九龙巴士集团	50	s4-fc26-209989	托马斯帕特伊	1	2	2	0	0	0	0	2	0	0	0	6	0	0
P-A3FCAA6528	AuI	九龙巴士集团	51	s4-fc26-188545	莱万多夫斯基	1	1	1	0	0	0	0	0	0	0	0	3.7	2	1
P-A3FCAA6528	AuI	九龙巴士集团	52	s4-fc26-227127	雷米罗	1	1	1	0	0	0	2	0	0	0	0	6.4	0	0
P-A3FCAA6528	AuI	九龙巴士集团	53	s4-dlc3-20260808-010	普斯卡什	1	1	0	1	0	0	0	0	1	2	0	6.7	0	0
P-F17F668064	Axero	铁血蓝白AFA	1	s4-retired-gennaro-gattuso	加图索	13	169	143	26	7	18	0	384	54	33	13	6.51	10	1
P-F17F668064	Axero	铁血蓝白AFA	2	s4-fc26-226268	迪马尔科	12	164	144	20	12	21	0	621	27	24	13	6.54	19	0
P-F17F668064	Axero	铁血蓝白AFA	3	s4-fc26-231936	本杰明怀特	10	144	122	22	3	13	0	765	80	70	11	6.57	21	2
P-F17F668064	Axero	铁血蓝白AFA	4	s4-retired-steven-gerrard	杰拉德	11	142	115	27	34	46	0	251	44	15	7	6.8	7	1
P-F17F668064	Axero	铁血蓝白AFA	5	s4-retired-yaya-toure	亚亚图雷	9	129	103	26	4	12	0	274	50	29	9	6.63	9	0
P-F17F668064	Axero	铁血蓝白AFA	6	s4-dlc2-20260803-071	德尔·皮耶罗	7	118	88	30	60	54	0	27	11	23	5	7.16	5	0
P-F17F668064	Axero	铁血蓝白AFA	7	s4-fc26-204935	皮克福德	6	103	103	0	0	0	613	716	0	0	0	7.06	3	0
P-F17F668064	Axero	铁血蓝白AFA	8	s4-retired-paolo-maldini	保罗马尔蒂尼	8	99	72	27	0	3	0	760	77	61	20	6.69	14	1
P-F17F668064	Axero	铁血蓝白AFA	9	s4-retired-johan-cruyff	克鲁伊夫	13	98	91	7	54	21	0	58	4	6	0	6.93	4	0
P-F17F668064	Axero	铁血蓝白AFA	10	s4-dlc2-20260803-064	罗伯托·巴乔	6	89	64	25	69	25	0	15	1	21	7	7.28	1	0
P-F17F668064	Axero	铁血蓝白AFA	11	s4-retired-alessandro-nesta	内斯塔	7	79	65	14	0	1	0	571	23	28	5	6.54	14	2
P-F17F668064	Axero	铁血蓝白AFA	12	s4-fc26-203263	马奎尔	10	78	78	0	3	11	0	319	1	1	0	6.47	5	0
P-F17F668064	Axero	铁血蓝白AFA	13	s4-retired-john-terry	特里	8	77	77	0	0	7	0	401	0	0	0	6.27	7	4
P-F17F668064	Axero	铁血蓝白AFA	14	s4-retired-paul-scholes	斯科尔斯	11	75	68	7	16	15	0	130	9	9	5	6.7	5	0
P-F17F668064	Axero	铁血蓝白AFA	15	s4-retired-fabio-cannavaro	卡纳瓦罗	5	75	59	16	0	1	0	508	31	29	14	6.57	12	2
P-F17F668064	Axero	铁血蓝白AFA	16	s4-fc26-252371	贝林厄姆	6	72	72	0	19	21	0	156	0	0	0	6.69	6	0
P-F17F668064	Axero	铁血蓝白AFA	17	s4-fc26-230621	多纳鲁马	5	72	54	18	0	0	256	229	39	13	0	7.03	4	0
P-F17F668064	Axero	铁血蓝白AFA	18	s4-fc26-202126	凯恩	7	70	70	0	46	22	0	44	0	0	0	6.99	2	0
P-F17F668064	Axero	铁血蓝白AFA	19	legend-beckham	贝克汉姆	8	70	58	12	9	11	0	305	1	5	0	6.65	4	0
P-F17F668064	Axero	铁血蓝白AFA	20	s4-fc26-213331	塔	12	68	66	2	0	5	0	406	0	0	0	6.31	10	2
P-F17F668064	Axero	铁血蓝白AFA	21	s4-dlc2-20260803-065	西雷阿	6	66	46	20	0	2	0	392	34	32	10	6.59	11	1
P-F17F668064	Axero	铁血蓝白AFA	22	s4-retired-nemanja-vidic	维迪奇	9	60	58	2	2	4	0	318	0	0	0	6.38	9	2
P-F17F668064	Axero	铁血蓝白AFA	23	s4-retired-ashley-cole	阿什利科尔	8	57	57	0	1	4	0	324	0	0	0	6.45	3	0
P-F17F668064	Axero	铁血蓝白AFA	24	ydl-x-player-4	杨帆	10	55	54	1	8	11	0	56	0	0	0	6.47	1	0
P-F17F668064	Axero	铁血蓝白AFA	25	s4-retired-frank-lampard	兰帕德	11	53	50	3	6	15	0	98	10	8	0	6.61	0	0
P-F17F668064	Axero	铁血蓝白AFA	26	s4-fc26-234378	赖斯	6	51	51	0	5	8	0	109	0	0	0	6.43	5	1
P-F17F668064	Axero	铁血蓝白AFA	27	s4-fc26-221697	沃特金斯	9	47	44	3	26	7	0	30	1	1	1	6.85	1	0
P-F17F668064	Axero	铁血蓝白AFA	28	s4-dlc-20260731-047	博阿滕	3	41	24	17	2	1	0	91	76	67	7	6.96	9	1
P-F17F668064	Axero	铁血蓝白AFA	29	s4-fc26-257534	帕尔默	7	38	38	0	8	6	0	204	0	0	0	6.63	2	0
P-F17F668064	Axero	铁血蓝白AFA	30	s4-fc26-226161	马科斯略伦特	6	29	29	0	0	1	0	102	0	0	0	6.29	2	0
P-F17F668064	Axero	铁血蓝白AFA	31	s4-fc26-209331	萨拉赫	7	28	28	0	11	5	0	10	0	0	0	6.73	0	0
P-F17F668064	Axero	铁血蓝白AFA	32	s4-dlc2-20260803-066	迪诺·佐夫	2	28	16	12	0	0	88	70	26	23	0	7.2	7	0
P-F17F668064	Axero	铁血蓝白AFA	33	s4-retired-gianluigi-buffon	布冯	3	26	26	0	0	0	67	24	0	0	0	6.24	0	0
P-F17F668064	Axero	铁血蓝白AFA	34	s4-dlc-20260731-030	里杰卡尔德	4	26	22	4	0	0	0	82	6	5	0	6.54	1	0
P-F17F668064	Axero	铁血蓝白AFA	35	s4-fc26-200389	奥布拉克	6	25	22	3	0	0	92	74	10	4	0	7.02	0	0
P-F17F668064	Axero	铁血蓝白AFA	36	legend-pele	贝利	2	20	20	0	2	1	0	15	0	0	0	6.12	0	0
P-F17F668064	Axero	铁血蓝白AFA	37	legend-beckenbauer	贝肯鲍尔	3	20	20	0	1	2	0	20	0	0	0	6.17	2	0
P-F17F668064	Axero	铁血蓝白AFA	38	s4-fc26-243014	姆伯莫	6	19	18	1	2	1	0	79	1	5	0	6.63	0	0
P-F17F668064	Axero	铁血蓝白AFA	39	s4-dlc3-20260808-018	格罗索	1	17	9	8	4	3	0	0	25	16	9	7.04	1	0
P-F17F668064	Axero	铁血蓝白AFA	40	s4-dlc-20260731-039	范佩西	3	16	15	1	9	4	0	5	0	1	0	7.08	0	0
P-F17F668064	Axero	铁血蓝白AFA	41	s4-dlc2-20260803-067	里维拉	3	15	11	4	5	6	0	2	20	2	0	7.11	2	0
P-F17F668064	Axero	铁血蓝白AFA	42	s4-fc26-239580	布雷默	2	15	15	0	0	3	0	16	0	0	0	6.19	2	0
P-F17F668064	Axero	铁血蓝白AFA	43	legend-maradona	马拉多纳	2	14	14	0	7	0	0	11	0	0	0	6.39	0	0
P-F17F668064	Axero	铁血蓝白AFA	44	s4-retired-andrea-pirlo	皮尔洛	1	14	14	0	1	3	2	16	0	0	0	6.26	0	0
P-F17F668064	Axero	铁血蓝白AFA	45	s4-dlc3-20260808-040	博努奇	2	13	10	3	1	0	0	16	30	25	5	7.08	2	0
P-F17F668064	Axero	铁血蓝白AFA	46	s4-fc26-239093	克洛斯	2	13	13	0	1	3	0	6	0	0	0	6.1	0	0
P-F17F668064	Axero	铁血蓝白AFA	47	s4-fc26-247819	施罗德贝克	2	11	11	0	1	1	0	9	0	0	0	6.2	1	0
P-F17F668064	Axero	铁血蓝白AFA	48	s4-dlc2-20260803-063	朱塞佩·梅阿查	2	10	8	2	8	3	0	11	2	3	1	7.34	0	0
P-F17F668064	Axero	铁血蓝白AFA	49	legend-cristiano-ronaldo	C罗	1	10	10	0	5	1	0	5	0	0	0	6.41	1	0
P-F17F668064	Axero	铁血蓝白AFA	50	legend-ronaldinho	罗纳尔迪尼奥	1	9	9	0	1	1	0	8	0	0	0	6.21	0	0
P-F17F668064	Axero	铁血蓝白AFA	51	s4-dlc-20260731-043	古德温	2	9	6	3	0	0	0	42	3	1	0	6.56	0	0
P-F17F668064	Axero	铁血蓝白AFA	52	s4-fc26-243952	卢宁	2	9	9	0	0	0	29	9	0	0	0	6.3	0	0
P-F17F668064	Axero	铁血蓝白AFA	53	s4-retired-kaka	卡卡	2	8	8	0	3	0	0	5	0	0	0	6.38	0	0
P-F17F668064	Axero	铁血蓝白AFA	54	s4-retired-roberto-carlos	罗伯特卡洛斯	2	8	8	0	1	0	0	9	0	0	0	6.25	0	0
P-F17F668064	Axero	铁血蓝白AFA	55	s4-fc26-233049	桑乔	2	7	7	0	7	0	0	8	0	0	0	6.89	1	0
P-F17F668064	Axero	铁血蓝白AFA	56	s4-dlc3-20260808-025	因扎吉	1	7	4	3	4	4	0	0	0	5	0	7.29	0	0
P-F17F668064	Axero	铁血蓝白AFA	57	s4-retired-george-best	乔治贝斯特	2	7	7	0	1	1	0	5	0	0	0	6.2	0	0
P-F17F668064	Axero	铁血蓝白AFA	58	s4-retired-patrick-vieira	维埃拉	2	7	7	0	1	1	0	3	0	0	0	6.24	0	0
P-F17F668064	Axero	铁血蓝白AFA	59	s4-fc26-242641	艾特努里	1	6	6	0	0	3	0	15	0	0	0	6.5	0	0
P-F17F668064	Axero	铁血蓝白AFA	60	s4-fc26-212218	拉波尔特	1	5	5	0	0	1	0	5	0	0	0	6.2	0	0
P-F17F668064	Axero	铁血蓝白AFA	61	s4-fc26-241084	路易斯迪亚斯	1	4	4	0	1	0	0	0	0	0	0	6.22	0	0
P-F17F668064	Axero	铁血蓝白AFA	62	s4-dlc-20260731-020	德罗西	2	4	4	0	0	0	0	7	4	0	1	6.65	0	0
P-F17F668064	Axero	铁血蓝白AFA	63	s4-fc26-234577	迪奥戈科斯塔	1	4	4	0	0	0	14	4	0	0	0	6.2	0	0
P-F17F668064	Axero	铁血蓝白AFA	64	s4-retired-luis-figo	路易斯菲戈	2	4	4	0	0	0	0	7	0	0	0	6.13	1	0
P-F17F668064	Axero	铁血蓝白AFA	65	s4-fc26-256630	维尔茨	2	4	4	0	0	2	0	5	0	0	0	6.3	0	0
P-F17F668064	Axero	铁血蓝白AFA	66	s4-fc26-237383	巴斯托尼	1	3	3	0	1	1	0	2	0	0	0	6.43	1	0
P-F17F668064	Axero	铁血蓝白AFA	67	s4-fc26-210413	罗马尼奥利	1	3	3	0	0	0	0	7	0	0	0	6.27	0	0
P-F17F668064	Axero	铁血蓝白AFA	68	s4-fc26-188567	奥巴梅扬	1	2	2	0	4	0	0	0	0	0	0	7.75	0	0
P-F17F668064	Axero	铁血蓝白AFA	69	s4-fc26-220651	安赫尔	1	2	2	0	0	0	0	3	0	0	0	6.2	0	0
P-F17F668064	Axero	铁血蓝白AFA	70	s4-fc26-264309	居莱尔	2	2	2	0	0	0	0	6	0	0	0	6.5	0	0
P-F17F668064	Axero	铁血蓝白AFA	71	s4-fc26-192505	卢卡库	2	2	2	0	0	2	0	5	0	0	0	6.75	0	0
P-F17F668064	Axero	铁血蓝白AFA	72	s4-dlc-20260731-022	马特拉齐	1	2	2	0	0	0	0	0	4	2	3	7.2	0	0
P-F17F668064	Axero	铁血蓝白AFA	73	s4-fc26-222665	厄德高	1	1	1	0	1	0	0	2	0	0	0	7.3	0	0
P-F17F668064	Axero	铁血蓝白AFA	74	s4-dlc3-20260808-030	卡莫拉内西	1	1	1	0	1	0	0	0	0	0	0	7.3	0	0
P-F17F668064	Axero	铁血蓝白AFA	75	s4-fc26-244260	奥尔莫	1	1	1	0	0	0	0	0	0	0	0	6	0	0
P-F17F668064	Axero	铁血蓝白AFA	76	s4-fc26-218667	贝尔纳多席尔瓦	1	1	1	0	0	0	0	1	0	0	0	6.1	0	0
P-F17F668064	Axero	铁血蓝白AFA	77	s4-retired-thierry-henry	亨利	1	1	0	1	0	2	0	0	0	2	1	7.7	0	0
P-F17F668064	Axero	铁血蓝白AFA	78	s4-dlc2-20260803-022	罗本	1	1	1	0	0	0	0	0	0	2	0	6.6	0	0
P-F17F668064	Axero	铁血蓝白AFA	79	s4-fc26-243812	罗德里戈	1	1	1	0	0	0	0	0	0	0	0	6	0	0
P-F17F668064	Axero	铁血蓝白AFA	80	s4-fc26-207865	马尔基尼奥斯	1	1	1	0	0	0	0	1	0	0	0	6.1	0	0
P-F17F668064	Axero	铁血蓝白AFA	81	s4-fc26-227796	普利希奇	1	1	1	0	0	0	0	0	0	0	0	6	0	0
P-F17F668064	Axero	铁血蓝白AFA	82	s4-fc26-255253	维蒂尼亚	1	1	1	0	0	0	0	1	0	0	0	5.9	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	1	s4-fc26-231443	登贝莱	12	199	164	35	85	27	0	212	51	56	6	6.85	6	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	2	s4-fc26-229558	于帕梅卡诺	12	180	155	25	2	13	0	1748	95	67	20	6.6	38	2
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	3	s4-fc26-194765	格列兹曼	12	179	155	24	21	15	0	578	58	69	11	6.62	16	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	4	s4-fc26-215698	迈尼昂	12	176	151	25	0	0	754	440	32	16	0	6.95	10	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	5	s4-fc26-215914	坎特	12	164	140	24	4	30	0	494	57	39	14	6.6	19	1
